DUID,MLF,REGIONID
MOREESF1,0.8086,NSW1
MOREESF1,0.8086,NSW1
MOREESF1,0.8086,NSW1
MOREESF1,0.8086,NSW1
MOREESF1,0.8086,NSW1
MOREESF1,0.8086,NSW1
MOREESF1,0.8086,NSW1
MOREESF1,0.8086,NSW1
MOREESF1,0.8086,NSW1
MOREESF1,0.8086,NSW1
,0.8086,NSW1
MOREESF1,0.8086,NSW1
,0.8086,NSW1
MOREESF1,0.8086,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRSF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
WRWF1,0.8149,NSW1
,0.8149,NSW1
WRSF1,0.8149,NSW1
WRWF1,0.8149,NSW1
,0.8149,NSW1
WRSF1,0.8149,NSW1
WRWF1,0.8149,NSW1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
WPWF,0.8179,SA1
,0.8179,SA1
WPWF,0.8179,SA1
,0.8179,SA1
WPWF,0.8179,SA1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
BHB1,0.8284,NSW1
,0.8284,NSW1
BHB1,0.8284,NSW1
,0.8284,NSW1
BHB1,0.8284,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8295,NSW1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
KIAMSF1,0.8363,VIC1
,0.8363,VIC1
KIAMSF1,0.8363,VIC1
,0.8363,VIC1
KIAMSF1,0.8363,VIC1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
COLEASF1,0.8367,NSW1
